id,area_code,int_area_code,Count_of_area,Count_of_broadband_type,broadband_type,bb_type,outage_type,Count_of_transit_server_type,server_type,transit_type,log_report,count_of_log,Sum_of_logs,Count_of_log_report_type,sum_area_vol,Average_of_Volume_frm_area,StdDev_of_Volume_frm_area,Min_of_Volume_frm_area,Max_of_Volume_frm_area,Median_of_Volume_frm_area,Sum_of_volume,Average_of_volume,StdDev_of_volume,Min_of_volume,Max_of_volume,Median_of_volume,outage_duration
11907,515,515,2,2,_2_8,with 8,2,3,_11_35_34,others,_312_307_192_175_232,5267,1218,5,2,0,0,0,1,0,138,28,30,2,63,10,0
4443,514,514,2,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,0,0,0,0,0,0,475,238,36,212,263,238,0
12621,514,514,2,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,0,0,0,0,0,0,23,12,4,9,14,12,0
1434,512,512,2,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,2,2,0,2,2,2,1,1,0,1,1,1,0
10975,512,512,2,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,4,2,0,2,2,2,2,1,0,1,1,1,0
14501,511,511,1,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1165,509,509,14,1,_2,only 2,2,2,_34_35,only 34&35,_316_311_307_229_234_315_313_236_309_232_314_233_312_231,152,3892,14,66,5,4,0,14,4,96,7,8,1,30,4,0
2138,509,509,14,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,3,2,1,1,2,2,18,9,3,7,11,9,0
4764,509,509,14,1,_2,only 2,2,2,_35_34,only 34&35,_307_312_232,1597,851,3,14,5,2,4,7,4,10,3,1,2,4,4,0
7765,509,509,14,1,_2,only 2,2,2,_35_34,only 34&35,_312_307_232,5267,851,3,11,4,3,2,7,2,18,6,4,2,9,7,0
8026,509,509,14,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,2,1,0,1,1,1,34,17,1,16,18,17,0
10805,509,509,14,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,7,7,0,7,7,7,2,2,0,2,2,2,0
12319,509,509,14,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,2,1,0,1,1,1,28,14,0,14,14,14,0
14746,509,509,14,1,_2,only 2,2,2,_35_34,only 34&35,_315_233_232_313_234_312_314_235,1495,2188,8,22,3,5,0,14,1,118,15,12,1,36,10,0
15700,509,509,14,1,_2,only 2,2,2,_34_35,only 34&35,_314_234_232_311_233_315_235_313_229_309_312_316,950,3353,12,54,5,5,1,14,3,92,8,7,1,27,5,0
15701,509,509,14,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,2,1,0,1,1,1,24,12,0,12,12,12,0
16995,509,509,14,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,2,1,0,1,1,1,25,13,1,12,13,13,0
1921,508,508,10,1,_2,only 2,2,2,_34_35,only 34&35,_311_316_313_229_233_307_234_309_312_314_236_232_231,73,3577,13,48,4,4,0,10,5,179,14,16,1,52,2,0
2444,508,508,10,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,2,1,1,0,1,1,28,14,10,7,21,14,0
4757,508,508,10,1,_2,only 2,2,2,_35_34,only 34&35,_312_229_232_311_314_309_316_234,5267,2257,8,9,1,1,1,3,1,103,13,7,4,20,13,0
4835,508,508,10,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,2,1,0,1,1,1,26,13,0,13,13,13,0
6126,508,508,10,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,1,1,0,1,1,1,33,17,5,13,20,17,0
8767,508,508,10,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,1,0,0,0,0,0,46,23,0,23,23,23,0
13977,508,508,10,1,_2,only 2,2,2,_35_34,only 34&35,_229_313_312_232_234_316_233_314_311_315_309,560,3118,11,37,3,4,1,10,2,83,8,6,1,20,6,0
17170,508,508,10,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,1,1,0,1,1,1,38,19,0,19,19,19,0
603,507,507,19,1,_2,only 2,2,2,_35_34,only 34&35,_229_314_234_307_311_316_312_231_308_232_228_309_236,560,3567,13,106,8,6,0,19,10,122,9,15,1,47,2,0
1742,507,507,19,1,_2,only 2,2,2,_35_34,only 34&35,_232_312_314,4754,858,3,14,5,3,2,6,6,17,6,5,3,11,3,0
2074,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,2,1,0,1,1,1,33,17,1,16,17,17,0
2777,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_307,5267,851,3,11,4,5,1,10,1,43,14,11,2,21,20,0
4034,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,2,1,0,1,1,1,38,19,3,17,21,19,0
4363,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,4,2,0,2,2,2,18,9,1,8,10,9,0
6969,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,6,3,0,3,3,3,13,7,1,6,7,7,0
10350,507,507,19,1,_2,only 2,2,2,_35_34,only 34&35,_312_307_227_232,5267,1078,4,21,5,5,1,10,5,50,13,13,2,27,11,0
10946,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_314_312_234_316_232_309,950,1717,6,40,7,7,1,19,3,33,6,4,1,13,6,0
11759,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,1,1,0,1,1,1,70,35,0,35,35,35,0
12718,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,8,4,0,4,4,4,10,5,0,5,5,5,0
13989,507,507,19,1,_2,only 2,2,2,_35_34,only 34&35,_227_312_307_232,1080,1078,4,27,7,3,4,10,7,14,4,2,2,5,4,0
14349,507,507,19,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,1,1,0,1,1,1,65,33,2,31,34,33,0
15178,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,38,19,0,19,19,19,2,1,0,1,1,1,0
15923,507,507,19,1,_2,only 2,2,2,_35_34,only 34&35,_227_232_307_312,1080,1078,4,29,7,3,5,10,7,12,3,1,2,4,3,0
17361,507,507,19,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,2,1,0,1,1,1,50,25,0,25,25,25,0
179,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_315_313_312_232,1495,1172,4,42,11,12,0,21,11,193,48,56,1,108,42,0
207,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_233_313_312_232,1901,1090,4,14,4,4,0,7,4,233,58,64,3,123,54,0
1777,506,506,21,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,0,0,0,0,0,0,212,106,3,104,108,106,0
3962,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_233_313_232_312,1901,1090,4,45,11,11,1,21,11,33,8,9,1,18,7,0
4391,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_313_232_312_233,2145,1090,4,19,5,5,0,11,4,89,22,23,2,48,20,0
5369,506,506,21,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_313_233_315,5267,1405,5,24,5,9,0,21,1,216,43,41,1,92,22,0
5876,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_232_312_313,4754,857,3,11,4,6,0,11,0,126,42,35,2,63,61,0
7086,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_312_232_313_233,5267,1090,4,33,8,10,1,21,6,74,19,20,1,38,18,0
8803,506,506,21,1,_2,only 2,2,2,_34_35,only 34&35,_233_313,1901,546,2,9,5,1,4,5,5,9,5,1,4,5,5,0
9246,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_313_232_233_312,2145,1090,4,18,4,5,0,11,4,186,47,52,2,102,41,0
9882,506,506,21,1,_2,only 2,2,2,_34_35,only 34&35,_311_234_314_312_229_309_232_236_316_315_228_308,73,3344,12,101,8,10,0,21,2,339,28,29,1,84,23,0
10122,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_313_233_312_232_236_228_230_310_309_308_316_229_234_314_315,2145,4119,15,66,4,6,0,21,3,261,17,17,1,54,7,0
10396,506,506,21,1,_2,only 2,2,2,_34_35,only 34&35,_232_234_236_312_316_309_229_314,4754,2182,8,29,4,2,0,7,4,140,18,24,3,58,5,0
14142,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_313_232_233_312,2145,1090,4,2,1,0,0,1,1,236,59,44,18,100,59,0
15694,506,506,21,1,_2,only 2,2,2,_35_34,only 34&35,_233_315_313_312_232,1901,1405,5,36,7,9,0,21,4,150,30,38,1,76,5,0
18182,506,506,21,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,5,2,0,2,3,2,17,9,1,8,9,9,0
29,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_312_229_316_236_311_233_228_308_310_313_309_231_234_314_230_232,5267,4346,16,33,2,2,0,8,1,627,39,33,3,98,39,0
146,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_232_233_312_313,4754,1090,4,20,5,2,3,8,5,22,6,3,3,9,5,0
204,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_315_233_313_312_232_235,1495,1640,6,17,3,4,0,8,1,220,37,34,3,91,34,0
626,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_312_236_308_314_229_228_315_235_232_311_230_231_234_310_309_313_316_233,5267,4896,18,75,4,7,0,23,1,718,40,39,1,107,21,0
1312,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_313_312_233_315_232,2145,1405,5,20,4,5,0,12,3,304,61,77,2,158,8,0
1707,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,1,0,0,0,0,0,118,59,3,57,61,59,0
2000,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,1,1,0,1,1,1,89,45,1,44,45,45,0
2139,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_313_235_315_312_232_233,2145,1640,6,28,5,5,0,12,2,247,41,56,2,125,10,0
2947,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_313_235_315_233,5267,1640,6,49,8,12,0,23,1,143,24,19,1,48,27,0
3131,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_313_229_308_314_233_315_316_235_309_310_312_231_232_311_234_228_230_236,2145,4896,18,72,4,4,0,12,4,414,23,26,2,72,7,0
4952,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_232_313_233_315_312,4754,1405,5,70,14,12,0,23,23,103,21,27,1,50,1,0
8416,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_235_312_232_313_315_233,1294,1640,6,14,2,3,0,8,1,202,34,32,3,83,24,0
9187,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,3,1,0,1,2,1,31,16,1,15,16,16,0
11752,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_313_232_312,2145,857,3,12,4,6,0,12,0,120,40,33,2,64,54,0
13892,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,0,0,0,0,0,0,356,178,1,177,179,178,0
13983,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_232_312_313_235_315,4754,1407,5,31,6,6,0,12,8,146,29,37,2,71,3,0
17169,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_313_233,4754,1090,4,35,9,11,0,23,6,178,45,51,1,100,39,0
17536,505,505,23,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,9,5,2,3,6,5,11,6,2,4,7,6,0
18319,505,505,23,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_235_315,5267,1094,4,47,12,13,1,23,12,73,18,20,1,36,18,0
149,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_235_307_232_315_312_227,1294,1628,6,77,13,4,11,22,11,11,2,0,1,2,2,0
1488,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,6,3,0,2,3,3,16,8,1,7,9,8,0
4256,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,8,4,2,3,6,4,12,6,3,4,8,6,0
5364,504,504,22,1,_2,only 2,2,2,_34_35,only 34&35,_312_236_232_230_234_308_309_314_316_310_235_229_315,5267,3580,13,105,8,8,2,22,4,86,7,5,1,14,6,0
5935,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,7,3,2,2,4,3,15,8,4,5,10,8,0
6098,504,504,22,1,_2,only 2,4,1,_35,only 35,_312,5267,312,1,22,22,0,22,22,22,1,1,0,1,1,1,0
6583,504,504,22,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,28,14,12,6,22,14,5,3,2,1,4,3,0
9929,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,4,2,0,2,2,2,22,11,1,10,12,11,0
10953,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,44,22,0,22,22,22,2,1,0,1,1,1,0
11476,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,2,1,0,1,1,1,36,18,3,16,20,18,0
11642,504,504,22,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,6,3,1,2,4,3,16,8,3,6,10,8,0
14831,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,17,8,4,6,11,8,6,3,1,2,4,3,0
15698,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,8,4,2,2,6,4,13,7,4,4,9,7,0
16262,504,504,22,1,_2,only 2,2,2,_35_34,only 34&35,_232_312,4754,544,2,12,6,2,4,7,6,8,4,1,3,5,4,0
17857,504,504,22,2,_2_8,with 8,1,3,_34_11_35,others,_314_44_309_315_160_235_229_234_312_316_236,950,2704,11,107,10,9,1,22,7,67,6,6,1,20,3,0
17927,504,504,22,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,15,7,0,7,7,7,6,3,0,3,3,3,0
11844,503,503,1,1,_2,only 2,1,2,_35_21,others,_220_135_301,92,656,3,3,1,0,1,1,1,3,1,0,1,1,1,0
6302,501,501,11,1,_2,only 2,2,2,_34_35,only 34&35,_233_313_312,1901,858,3,20,7,4,4,11,6,6,2,1,1,3,2,0
7224,501,501,11,1,_2,only 2,4,1,_35,only 35,_315,1495,315,1,11,11,0,11,11,11,1,1,0,1,1,1,0
7672,501,501,11,1,_2,only 2,2,2,_34_35,only 34&35,_313_235_315,2145,863,3,20,7,4,4,11,6,6,2,1,1,3,2,0
7683,501,501,11,1,_2,only 2,2,2,_35_34,only 34&35,_94_312_232,140,638,3,28,9,3,6,11,11,4,1,1,1,2,1,0
10357,501,501,11,1,_2,only 2,2,2,_34_35,only 34&35,_313_315_233,2145,861,3,26,9,4,4,11,11,5,2,1,1,3,1,0
11381,501,501,11,1,_2,only 2,2,2,_34_35,only 34&35,_313_233_315,2145,861,3,17,6,0,6,6,6,6,2,0,2,2,2,0
12066,501,501,11,1,_2,only 2,2,2,_35_34,only 34&35,_315_233_313_235,1495,1096,4,26,6,3,4,11,6,8,2,1,1,3,2,0
14643,501,501,11,1,_2,only 2,2,2,_35_34,only 34&35,_313_315_233_235,2145,1096,4,27,7,5,2,11,7,12,3,2,1,6,3,0
16977,501,501,11,1,_2,only 2,2,2,_34_35,only 34&35,_315_313_233_235,1495,1096,4,19,5,4,2,11,3,14,4,2,1,5,4,0
6758,500,500,20,1,_2,only 2,2,2,_35_34,only 34&35,_315_313_233,1495,861,3,30,10,9,5,20,5,9,3,2,1,4,4,0
6993,500,500,20,1,_2,only 2,2,2,_35_34,only 34&35,_315_233_313,1495,861,3,30,10,0,10,10,10,6,2,0,2,2,2,0
7379,500,500,20,1,_2,only 2,2,2,_34_35,only 34&35,_232_313_315_233_312,4754,1405,5,77,15,6,7,20,20,8,2,1,1,3,1,0
8069,500,500,20,1,_2,only 2,2,2,_34_35,only 34&35,_315_235_233_313,1495,1096,4,47,12,6,7,20,10,8,2,1,1,3,2,0
8423,500,500,20,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,20,10,0,10,10,10,4,2,0,2,2,2,0
9267,500,500,20,1,_2,only 2,2,2,_34_35,only 34&35,_312_235_232_313_315_233,5267,1640,6,82,14,7,5,20,15,12,2,1,1,4,2,0
9584,500,500,20,1,_2,only 2,2,2,_35_34,only 34&35,_233_315_232_312_313,1901,1405,5,90,18,4,10,20,20,6,1,0,1,2,1,0
10057,500,500,20,1,_2,only 2,2,2,_34_35,only 34&35,_235_232_315_313_312_233,1294,1640,6,61,10,8,4,20,6,18,3,2,1,5,4,0
14049,500,500,20,1,_2,only 2,2,2,_34_35,only 34&35,_233_313_312_232,1901,1090,4,60,15,6,10,20,15,6,2,1,1,2,2,0
14321,500,500,20,1,_2,only 2,2,2,_34_35,only 34&35,_235_232_315_313_233_312,1294,1640,6,83,14,7,7,20,15,11,2,1,1,3,2,0
14707,500,500,20,1,_2,only 2,4,1,_35,only 35,_313_315,2145,628,2,40,20,0,20,20,20,2,1,0,1,1,1,0
17656,500,500,20,1,_2,only 2,2,2,_34_35,only 34&35,_232_315_312_313_235,4754,1407,5,52,10,6,5,20,10,12,2,1,1,4,2,0
17669,500,500,20,1,_2,only 2,2,2,_35_34,only 34&35,_233_313_315,1901,861,3,40,13,6,10,20,10,5,2,1,1,2,2,0
4842,499,499,9,1,_2,only 2,2,2,_35_34,only 34&35,_315_232_233_235_312_313,1495,1640,6,1,0,0,0,0,0,427,71,26,47,98,70,0
5116,499,499,9,1,_2,only 2,2,2,_35_34,only 34&35,_312_315_313_232_233_235,5267,1640,6,2,0,0,0,1,0,202,34,16,12,57,35,0
7232,499,499,9,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_315_233_235_313,4754,1640,6,11,2,1,1,5,1,39,7,3,2,10,8,0
8278,499,499,9,1,_2,only 2,2,2,_35_34,only 34&35,_232_235_233_315_313_312,4754,1640,6,1,0,0,0,0,0,290,48,21,23,75,49,0
9543,499,499,9,1,_2,only 2,2,2,_34_35,only 34&35,_233_313,1901,546,2,18,9,0,9,9,9,2,1,0,1,1,1,0
9713,499,499,9,1,_2,only 2,2,2,_34_35,only 34&35,_233_312_235_232_315_313,1901,1640,6,1,0,0,0,0,0,346,58,17,34,82,56,0
12752,499,499,9,1,_2,only 2,2,2,_35_34,only 34&35,_232_313_312_233_315_235,4754,1640,6,1,0,0,0,0,0,237,40,9,32,57,38,0
14428,499,499,9,1,_2,only 2,2,2,_35_34,only 34&35,_315_233_313,1495,861,3,12,4,1,3,5,5,7,2,1,2,3,2,0
14962,499,499,9,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_235_313_315_233,5267,1640,6,1,0,0,0,0,0,411,69,17,47,85,71,0
1699,498,498,19,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_314_313_315_233_234_235,4754,2188,8,26,3,4,0,10,1,168,21,18,2,50,20,0
2730,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_235_233_313_315,1294,1096,4,13,3,3,1,6,3,50,13,10,3,22,13,0
3091,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_233_313,1901,546,2,12,6,5,2,10,6,11,6,5,2,9,6,0
4159,498,498,19,1,_2,only 2,2,2,_34_35,only 34&35,_315_234_235_313_233_314,1495,1644,6,7,1,1,0,4,1,169,28,18,5,50,25,0
4295,498,498,19,1,_2,only 2,4,1,_35,only 35,_312_310_315,5267,937,3,57,19,0,19,19,19,3,1,0,1,1,1,0
5336,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_315_312_314_233_234_313_232,1495,1953,7,78,11,8,1,19,10,50,7,10,1,26,2,0
5868,498,498,19,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_314_235_315_313_233_234,4754,2188,8,44,5,7,0,19,2,139,17,17,1,44,13,0
9327,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_313_232_312_233_227_307,2145,1624,6,55,9,8,2,19,6,26,4,4,1,10,3,0
9756,498,498,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_307_227,5267,1078,4,67,17,5,10,19,19,5,1,1,1,2,1,0
10644,498,498,19,1,_2,only 2,2,2,_34_35,only 34&35,_312_313_315_233_235_232,5267,1640,6,33,5,5,0,10,6,94,16,20,2,42,4,0
10700,498,498,19,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,38,19,0,19,19,19,2,1,0,1,1,1,0
13658,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_313_312_232_233,2145,1090,4,48,12,8,4,19,13,10,3,2,1,5,2,0
15292,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_312_234_313_236_235_233_315_314_316_232,5267,2740,10,45,4,6,0,19,3,164,16,17,1,48,11,0
16247,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_315_235_313_233_312_232,1495,1640,6,42,7,7,1,19,6,79,13,16,1,34,5,0
16746,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_307_227_312_232,1597,1078,4,76,19,0,19,19,19,4,1,0,1,1,1,0
18341,498,498,19,1,_2,only 2,2,2,_35_34,only 34&35,_233_313,1901,546,2,3,1,0,1,2,1,29,15,4,12,17,15,0
213,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_233_232_312_313,1901,1090,4,1,0,0,0,0,0,406,102,41,66,154,93,0
272,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_233_312_315_313_232_235,1901,1640,6,29,5,5,1,14,2,97,16,14,2,33,14,0
885,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_232_233_312_313,4754,1090,4,39,10,5,6,14,10,14,4,2,2,5,4,0
1085,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_313_315_312_232_233,2145,1405,5,29,6,12,0,28,0,346,69,48,1,131,61,0
1242,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_313_232_312_235_233_315,2145,1640,6,44,7,11,0,28,1,325,54,56,1,132,39,0
3022,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_312_229_227_236_234_232_316_233_228_315_313_307_310_314_308_309_230,5267,4653,17,139,8,11,0,28,0,930,55,51,1,162,66,0
4631,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_312_314_233_310_230_311_313_315_309_228_232_231_308_229_234,5267,4109,15,116,8,11,0,28,1,473,32,33,1,107,24,0
4811,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_232_312,4754,544,2,37,19,13,9,28,19,4,2,1,1,3,2,0
6106,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_308_310_311_230_232_312_314_231_234_229_309_236_233_228_316_313_315,484,4661,17,144,8,10,1,28,4,269,16,16,1,54,8,0
6843,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_230_229_309_313_315_233_310_316_311_312_228_314_236_308_235_232_234,367,4665,17,109,6,10,0,28,0,961,57,53,1,167,70,0
6925,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_309_232_316_308_314_234_233_228_312_229_311_313,627,3339,12,48,4,8,0,28,1,516,43,27,1,102,46,0
7246,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_310_234_230_312_316_311_314_309_228_231_308_232_229_315_233_313,399,4425,16,65,4,5,0,14,1,487,30,24,2,67,33,0
8409,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_312_232,5267,544,2,28,14,0,14,14,14,4,2,0,2,2,2,0
8602,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_235_233_232_315_312_313,1294,1640,6,37,6,11,0,28,1,353,59,56,1,149,55,0
8713,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_315_308_312_233_228_232_310_235_309_314_230_229_234_313,1495,3802,14,83,6,10,0,28,1,429,31,22,1,74,37,0
9593,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_232_307_312,4754,851,3,44,15,12,7,28,9,8,3,2,1,4,3,0
9817,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_232_313_312_233,4754,1090,4,1,0,0,0,1,0,377,94,45,55,145,89,0
11043,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_313_232_233_312,2145,1090,4,3,1,0,1,1,1,154,39,13,27,54,37,0
11080,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,9,5,0,5,5,5,12,6,0,6,6,6,0
12256,497,497,28,1,_2,only 2,2,2,_35_34,only 34&35,_312_232,5267,544,2,9,4,2,3,6,4,14,7,3,5,9,7,0
13468,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_232_233_315_312_313,4754,1405,5,29,6,12,0,28,0,371,74,51,1,139,65,0
14642,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_312_232_307_233_313,5267,1397,5,30,6,12,0,28,1,263,53,34,1,91,55,0
16946,497,497,28,1,_2,only 2,2,2,_34_35,only 34&35,_233_307_227_232_313_312_315,1901,1939,7,72,10,13,0,28,1,395,56,67,1,171,45,0
1218,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_228_233_313_230_314_234_307_232_312_310_308,438,3021,11,86,8,9,0,29,1,334,30,29,1,69,32,0
1657,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_314_312_233_227_234_315_307_313_232_316,950,2803,10,56,6,9,0,29,1,366,37,39,1,113,21,0
2272,496,496,29,1,_2,only 2,2,2,_35_34,only 34&35,_307_312_233_227_313_232,1597,1624,6,89,15,12,1,29,15,53,9,11,1,24,2,0
2461,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_310_313_315,4754,1482,5,106,21,11,10,29,29,9,2,1,1,3,1,0
5218,496,496,29,1,_2,only 2,2,2,_35_34,only 34&35,_232_315_312_310_313,4754,1482,5,116,23,8,15,29,29,7,1,1,1,2,1,0
5229,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_313_309_314_227_232_307_312_229_233,2145,2476,9,96,11,14,0,29,3,451,50,71,1,176,11,0
5539,496,496,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232_233_313,5267,1090,4,4,1,0,1,1,1,145,36,15,20,52,37,0
6523,496,496,29,1,_2,only 2,2,2,_35_34,only 34&35,_312_232_313_233,5267,1090,4,14,4,3,1,6,4,58,15,11,5,24,15,0
6598,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_234_227_307_228_94_308_313_233_314_232_229_312_309,882,3340,13,78,6,8,0,29,3,294,23,28,1,86,10,0
7612,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_314_313_232_312_307_234_233,950,1945,7,13,2,2,1,6,1,200,29,16,5,47,37,0
7773,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_232_312_233_313,4754,1090,4,12,3,2,1,5,3,60,15,10,6,25,15,0
9044,496,496,29,1,_2,only 2,2,2,_34_35,only 34&35,_312_313_233_232,5267,1090,4,35,9,7,3,15,9,24,6,5,2,10,6,0
9866,496,496,29,1,_2,only 2,2,2,_35_34,only 34&35,_233_234_232_227_314_313_307_315_309_312,1901,2796,10,59,6,9,0,29,2,433,43,51,1,137,20,0
10371,496,496,29,1,_2,only 2,2,2,_35_34,only 34&35,_314_312_233_234_227_313_232_307,950,2172,8,37,5,10,0,29,1,355,44,44,1,118,30,0
